disposition,orbit_period_days,stellar_radius_sun,stellar_effective_temp_kelvin,planet_equilibrium_temp_kelvin,stellar_surface_gravity_log10_cm_s2
1,9.8130697,1.06,6240.0,1013.0,4.46607
1,4.7842093,1.06,6240.0,1267.0,4.46607
1,6.3170657,0.83031,5180.0,822.8089031,4.54308
1,4.5057387,0.83031,5180.0,920.906304,4.54308
0,1.2273079,4.12041,6906.0,2575.4100491,4.438
1,8.0970819,0.381586,3391.0,388.1291894,4.84373
0,,0.604385,5780.0,272.9870031,4.64751
1,2.3691849,0.604385,5780.0,1160.0492093,4.64751
1,5.13002,1.58,5430.7,1501.0,4.4
1,2.0439268,0.473603,3407.0,660.3898166,4.7606
1,16.5379864,1.03,5781.0,751.0,4.43068
1,11.0619937,0.275364,3248.0,304.152939,4.95407
1,6.5886877,0.71,4920.0,646.0,4.64
1,4.3135263,0.71,4920.0,963.0,4.64
1,2.6794168,1.14394,6075.0,1444.134709,4.38
1,3.6231364,1.35,6458.8,1306.0,4.32
1,18.712253,1.27,6125.0,1008.0,4.29
1,6.3768174,,6393.0,1469.0,
1,2.7759678,1.24,6140.0,1761.0,4.32
0,9.155934,0.82204,5219.0,727.3657867,4.55718
0,6.30556,,,,
0,6.8424983,1.1282001,5766.0,977.1959895,4.438
1,3.5686777,1.28529,6046.0,1387.9223847,4.26929
1,2.1779407,1.26,5801.89,1462.0,4.25132
1,2.8791023,1.1145999,5583.0,1308.6978872,4.33946
1,11.3125266,0.854841,5290.0,698.0518398,4.53286
1,1.4200248,0.77,4910.0,1231.0,4.57248
1,1.8718991,0.75,4201.0,1001.0,4.5079
1,5.9711357,0.490737,3834.0,525.9795517,4.74552
1,15.5324385,0.369306,3382.0,308.4743596,4.85532
1,1.880531,0.369306,3382.0,623.5511988,4.85532
1,3.0929386,0.750598,4884.29,950.5390679,4.59034
1,6.7650398,0.75,4884.29,789.0,4.59034
0,3.4231002,2.6126101,5620.9,1900.9587948,3.6
1,2.5272822,0.49012,3624.0,661.896336,4.74607
1,20.7724316,0.97,5625.56,1060.0,4.46798
1,52.5637056,0.97,5625.56,542.0,4.46798
1,6.3634106,0.859483,5103.0,826.0146095,4.50257
1,5.2544884,0.99,5958.0,1144.0,4.48217
0,5.222621,0.275946,3453.0,329.6508495,4.95337
1,8.4953513,1.88016,10012.0,1813.345207,4.29876
1,1.2174936,1.46,6596.04,2361.0,4.2467
1,2.7324809,1.61271,6695.0,1809.0414376,4.17494
1,10.1802014,1.04,5623.0,1119.0,4.4
0,16.6828999,2.63,6423.0,550.0,3.74
1,4.86709,1.15,5814.3,1272.0,4.34
0,3.354053,,8181.0,2652.2635415,
0,2.1853174,4.02,8332.0,1952.0,3.54
1,5.7121916,1.79,6720.0,1570.0,4.09
0,5.0037857,1.09,6109.0,2028.0,4.42
0,1.1623941,2.23,5843.7,1723.0,3.82
0,2.9551881,6.17,5054.0,989.0,
0,0.2666485,0.71,4154.0,2072.0,4.53
0,23.28798,8.95,5047.0,507.0,
0,0.4721054,1.93752,7269.0,3774.0009529,4.08
0,6.98301,8.4,5118.0,973.0,
1,3.3399432,,5095.6,1219.3519117,
1,3.9943,5.11,4939.0,1456.0,
1,4.4902667,1.23,5899.0,1180.0,4.29
0,0.86673,1.25,5904.0,1739.0,4.31
1,5.147905,2.9,6064.0,1760.0,3.57
1,5.0267996,1.4782799,6434.0,1378.3967823,4.21
0,2.6277641,,3294.0,1687.0,
0,10.82661,0.68,5113.0,1463.0,4.71
0,0.8165295,1.85,8911.0,5356.0,4.26
0,1.4014167,1.6,8014.0,4713.0,4.32
0,4.95898,,3295.0,528.0,
1,5.8574075,1.67987,5982.9,1335.1143401,4.03
0,1.4147363,,4980.0,1667.0,
0,1.077774,1.58,7274.0,4387.0,4.25
0,2.7536237,2.41,5647.0,2565.0,3.68
0,1.6534102,1.46,6928.0,4329.0,4.29
0,1.2456423,1.5,6194.0,1695.0,4.16
0,3.4272549,2.0707099,6338.0,1836.8876704,3.9
0,10.9115374,3.37,9195.0,3198.0,3.75
0,0.46741,1.77,7960.5,5361.0,4.23
0,2.1575124,3.87,8326.0,2244.0,3.58
0,1.577609,2.91,7856.0,2058.0,3.78
0,1.59782,0.79,5037.6,1548.0,4.72
0,1.23852,3.4,6524.0,2736.0,3.5
0,1.1025238,2.0,9218.0,5314.0,4.21
0,1.597226,,,1559.2651198,
0,1.76589,1.55,6221.0,2509.0,4.13
0,1.36991,3.64,7339.8,3254.0,3.56
0,3.66505,2.32,6370.0,1352.0,3.81
1,2.0560153,1.24,6485.0,1839.0,4.37
0,2.25505,,,,
1,1.902606,1.82241,9918.0,2917.5260913,4.32
0,1.0960111,1.58,6083.0,,
0,7.00776,1.22,6347.0,1161.0,4.23
0,6.1461734,1.5,6153.0,2649.0,4.15
0,4.1812866,2.31,6146.0,1585.0,3.78
0,2.9798592,1.89,9024.0,2704.0,4.24
0,6.72694,1.53,6745.0,1123.0,4.23
0,10.9554897,6.79,8522.0,3316.0,
0,0.6171788,3.14,9603.0,3260.0,3.83
0,1.5309799,2.38,6298.0,1613.0,3.77
1,5.0625809,2.76,7664.0,1757.0,3.81
1,9.9385448,,,,
0,0.8229,,8078.0,4343.0,3.8
1,7.6316384,1.49,6338.3,,4.16
0,0.50261,1.67,6941.0,,
1,0.5175204,,5095.6,2270.2112839,
1,8.905407,1.41,6659.0,1092.0,4.29
1,3.6458046,0.88,5053.0,1011.0,4.48
1,8.0637954,0.88,5053.0,628.0,4.48
0,1.41853,1.68,6329.0,2481.0,4.08
0,6.5344463,2.67,7715.3,1559.0,3.96
0,2.013653,2.67713,10310.0,3580.9202252,4.01
1,6.4902646,0.96,5999.0,990.0,4.52
1,6.54692,1.12,6034.0,1306.0,4.39
0,2.590266,3.22,5855.0,2985.0,3.45
0,6.74657,2.57,5910.7,833.0,3.59
0,5.2273176,,3593.0,584.0,
0,3.7983639,2.36,9500.0,,
0,8.2916,3.1,5119.0,900.0,
0,5.13664,2.32,9238.0,2355.0,4.08
1,1.2918334,,4630.4,,
0,1.5166573,2.0,6905.3,1954.0,4.03
1,1.13345,1.4,6223.0,2159.0,4.23
0,0.71933,1.44,5758.0,2210.0,4.21
0,12.6017,1.21,5861.6,949.0,4.3
0,2.5798051,1.49,6116.5,2619.0,4.18
1,5.4499753,1.79,6220.5,1499.0,3.99
0,1.6256942,3.96,6628.0,3151.0,3.43
1,1.67546,1.78,6745.5,1506.0,4.09
0,7.57193,4.72,9146.0,1479.0,3.45
1,5.9382163,2.09,6775.5,1364.0,3.97
1,9.4341589,0.938168,5450.4,799.4458445,4.48
0,2.09989,1.04,6025.3,1263.0,4.46
0,1.44127,1.65,8009.0,3409.0,4.29
0,1.08697,1.69,5751.0,2042.0,4.0
0,0.68601,,,,
1,3.4648951,2.54,8455.3,1225.0,3.95
0,14.152,1.28,5823.9,1148.0,4.6
1,0.2580006,2.08687,9035.0,5634.0594403,4.16
0,2.27456,3.35,6777.0,3374.0,3.55
0,0.98999,1.84,6208.0,2612.0,3.99
1,1098.2258586,0.74,4582.0,93.0,4.55
1,0.5596691,2.3,8368.0,,
1,1099.2560385,2.18,8494.0,,
0,3.01106,1.63,6516.0,1666.0,
0,,0.86,4503.5,,4.42
0,1.35932,0.94,5421.0,3113.0,4.46
0,1.71614,4.92,5511.5,1550.0,3.28
1,2.0845434,1.10646,5638.0,1463.9513087,4.35
0,1.74626,1.8,8348.0,3218.0,4.24
0,1.2427,2.14,5624.8,1660.0,3.92
0,8.66698,2.52,6322.2,1998.0,3.77
1,21.216464,1.55,5925.0,581.0,4.1
0,,1.21,5791.0,,4.29
0,2.4611008,1.63,5429.5,2685.0,4.01
0,0.783879,5.3874698,4975.0,2252.7956163,
0,0.99837,1.13,6082.0,1963.0,4.39
0,1.97741,2.11,6742.0,4083.0,3.95
0,9.07768,,8393.7,1571.0,4.01
0,2.51266,2.3,5988.0,1478.0,4.08
1,4.7947749,2.18,6333.0,1574.0,3.86
0,,0.97,5865.0,,4.49
0,1.8932775,2.04,6904.3,3814.0,4.05
0,3.77188,4.62,10097.0,2363.0,3.52
0,0.88654,4.27,6919.0,4438.0,3.36
0,1.83641,5.03,9542.0,2722.0,
1,1.80794,8.61,4628.0,1349.0,
0,12.5343031,2.51,7275.0,1292.0,3.91
1,3.581083,5.96,9503.0,2467.0,
0,35.4028219,1.78,7455.0,766.0,4.17
1,3.7628372,1.58746,6979.2,1660.7594667,4.22
0,3.10315,,9050.3,4184.0,3.96
0,,1.7,7519.0,,4.22
0,5.6318074,1.38826,5669.9,1190.3562406,4.16
0,2.06313,4.77,6716.5,1831.0,3.24
0,1.51233,4.35,9447.0,3240.0,3.54
0,1.7498117,1.53,6222.3,1520.0,4.15
0,1.9734615,3.62,7962.9,3193.0,3.6
0,0.73772,1.49,6001.0,1853.0,4.14
1,1.1020719,1.73,6011.0,1549.0,4.04
1,1.2198382,1.60242,7398.5,2510.7866744,4.25
0,4.608,1.28,5935.0,1445.0,4.29
0,0.361112,1.95,6056.9,2003.0,3.99
1,5.33155,2.22,5917.0,1593.0,3.78
0,6.15952,1.09,6175.9,1309.0,4.44
1,4.7321735,1.56,6739.0,1229.0,4.21
0,3.46608,3.02,7249.8,3450.0,3.69
1,8.7094632,1.59,5597.0,1185.0,4.03
1,4.7126743,1.55,5626.5,691.0,
0,1.0357235,7.83,4963.0,1691.0,
0,2.4727425,2.13,6057.7,2298.0,3.84
0,13.3118,0.98,6011.0,901.0,4.5
1,2.7684331,0.98,5388.0,,
1,2.5287981,1.19,5740.2,1083.0,4.3
1,16.2016817,0.78,5071.0,641.0,4.58
1,2.8641388,1.53,6082.0,1373.0,4.13
0,5.2469991,1.44,6651.0,1381.0,4.27
0,0.7438074,4.04,5182.0,1790.0,
0,3.9401791,1.51,7170.0,1600.0,4.31
1,1.3433022,1.45,6713.0,1218.0,4.27
0,1.4013505,0.94,5521.0,1857.0,4.48
0,2.1679,2.0,10596.0,2820.0,4.27
0,2.3866952,4.73,5017.0,1936.0,
1,7.764691,0.99,5404.7,849.0,4.4
1,1.5982014,1.49,6594.0,2451.0,4.23
1,6.453624,1.02,7257.0,1423.0,4.64
0,1.7126115,1.0,5932.2,2285.0,4.48
0,0.7522775,1.77,7325.2,,
0,5.8089284,1.27,6406.0,1664.0,4.34
0,1.49446,1.43,6587.0,2065.0,4.27
1,3.3326189,1.6948299,5768.2,1590.6670806,4.0
1,5.0172146,1.10013,5930.0,1143.9473896,4.4
1,2.1436364,1.77061,6148.0,1949.0214829,4.01
1,4.5421594,1.73,5939.3,1491.0,4.0
1,4.2311173,1.6640199,6671.0,1584.3518526,4.14
1,12.0557353,0.83,5504.0,584.0,4.58
1,15.2521892,0.949022,5473.0,860.5738999,4.46488
0,8.2491871,0.165066,2990.0,264.4172054,5.13581
0,12.1582804,0.3232,3429.0,326.1491782,4.90092
1,0.98933,0.465258,3455.0,848.0098579,4.76798
0,34.9270483,0.389199,3496.0,242.488665,4.9
0,1.7729239,0.687841,4769.0,1076.8402129,4.64845
0,4.076684,1.64302,6531.44,1571.9653862,4.13711
1,0.9150623,0.701237,3810.0,1109.3660254,4.56875
0,0.901465,0.611023,3896.0,1083.3609617,4.64192
0,7.31898,1.3,5926.0,1296.0,4.27
1,1.9495403,0.260187,3414.0,560.7827791,4.97292
1,1.8646725,3.4,9898.0,2202.0,3.77846
1,37.4590076,1.5,5730.0,554.0,4.09817
1,20.0795217,0.777584,4763.0,508.9693869,4.54306
0,1.8497201,1.24,6019.0,,4.438
0,2.1721416,1.30937,6198.0,1677.7485906,4.27912
0,3.623909,0.414101,3514.0,373.8573643,4.81377
0,6.9744232,1.86,5821.7,1103.0,3.97
1,7.3315684,0.84,4871.6,637.0,4.48
0,3.4557863,1.78,8170.0,2058.0,4.24
0,7.757643,1.91151,6038.0,993.2304197,3.96
0,9.1505,3.02,7719.0,1132.0,3.74
1,3.7649949,1.42,6724.0,1367.0,4.29
0,0.6664948,1.99,5329.0,2004.0,3.8
1,10.9568722,2.5,7106.5,2489.0,
1,1.8347892,,5286.9,,
1,3.2786617,1.15,5411.0,1243.0,4.29
1,1112.7562924,1.26,6324.0,1388.0,4.34
0,5.6309047,0.79,5304.0,1933.0,4.6
0,0.6803433,2.97877,7325.5,4165.8164478,3.71
1,5.8775548,1.00568,5977.0,1031.1383185,4.47
1,3.3985674,1.01,5977.0,1288.0,4.47
1,5.0611315,1.00217,5254.0,1002.9601068,4.45
0,1.3561596,1.86,6375.0,2908.0,4.0
0,2.0492064,,,,
0,2.6093167,1.78,7235.0,,
0,2.37532,2.11,7895.7,3490.0,4.06
1,11.835079,1.34,6225.0,750.0,5.06078
0,1.76406,2.03,6481.7,3961.0,
0,1.69433,2.0,7185.0,2165.0,4.04
0,3.32125,1.76,7174.0,,
0,2.363311,1.04,5420.0,1697.0,4.38
1,2.6800536,1.07,5550.0,1198.0,4.37
1,4.4531846,,5766.0,1027.0,
1,40.7501028,1.31,6453.0,544.0,5.20004
1,10.9836724,1.31,6453.0,1043.0,5.20004
1,123.0586028,1.31225,6453.0,443.4993569,5.20004
0,8.13664,3.96,4913.0,649.0,
0,3.8954139,1.89,6064.0,1359.0,3.94
0,1.08625,1.4,5562.6,2226.0,
0,7.45494,2.45,5029.7,1303.0,
1,3.133084,2.06,7478.0,1922.0,4.05
1,3.1915257,1.69,6673.0,1626.0,4.13
1,0.6435807,1.49305,5919.7,2608.950134,4.12
0,13.7058173,2.05,8001.0,,
0,0.6565741,2.68,5235.5,2309.0,
1,2.31446,0.73,4801.5,1015.0,
1,4.8026561,0.213459,3231.0,370.455897,5.04064
1,1.5379237,0.93,5672.5,1677.0,4.51
1,2.7347651,1.77,6767.9,1808.0,4.1
1,3.057524,0.695095,4402.0,848.2229732,4.59
1,1.1549925,2.99,4815.0,1392.0,
1,0.6691449,0.462408,3457.0,964.704855,4.7705
1,6.7053949,1.45858,6141.0,1209.2246588,4.17616
1,10.2596322,0.978325,5734.0,819.8012135,4.4674
0,6.7171913,2.3529,5843.0,1484.8121463,3.7177
0,9.1238101,1.1485,5470.16,890.69861,4.30008
1,2.2554459,1.29661,5817.0,1579.7828847,4.23
1,1.4079369,,5780.0,1626.2264571,4.438
1,16.7368995,1.0,5759.0,834.0,4.44767
1,17.7286608,1.45796,6554.0,909.5495957,4.24316
1,32.2079698,1.45796,6554.0,793.0,4.24316
1,1.766692,0.46126,3474.0,700.8548645,4.77152
1,3.7701296,0.81833,5058.0,953.4195932,4.53907
1,3.1342946,0.516105,3575.0,618.3628631,4.72334
1,2.5005291,0.280475,3181.0,491.6465759,4.94798
1,10.716524,0.65,4067.0,587.0,4.50609
1,17.04198,,7697.2,1092.0,
1,4.5470055,1.03909,5654.4,1096.3569775,4.41
1,3.7115129,1.22,5973.0,1245.0,4.31
0,1.12355,1.01,5524.0,2055.0,4.41
1,1.3341738,0.878958,4685.1,1320.8410635,4.42
0,0.40312,0.89,4252.9,1645.0,4.37
1,1.2016105,1.07532,5747.6,1759.6991613,4.39
0,3.929983,1.34,6621.9,1244.0,4.33
0,13.2054538,1.67,6653.0,1039.0,4.14
1,4.5156072,0.97,5617.0,1297.0,4.47
1,7.4057777,0.97,5617.0,1111.0,4.47
0,2.02365,1.48,6582.0,1952.0,4.24
1,11.44192,1.24,6259.0,1006.0,4.34
1,7.6288424,1.6,6157.0,1194.0,4.1
1,1.238601,1.1072299,5237.0,1639.963909,4.2427
0,1.8135767,1.1072299,5237.0,1819.5378757,4.2427
1,24.2833782,0.98,5675.0,654.0,4.46
0,10.2558,0.97,5326.0,934.0,4.43
0,3.566276,3.17,6831.4,1851.0,3.61
1,0.5572565,0.946,5097.6,1949.7515652,4.42
1,3.4744763,1.67,6642.3,1789.0,4.14
0,2.8269356,1.50581,7072.0,1795.9446278,4.28
1,8.082354,1.24,5878.6,959.0,4.28
1,4.052389,1.36,6578.0,1227.0,4.31
1,5.5870396,0.94,5378.0,948.0,4.46
1,2.7552586,4.17,6096.4,1481.0,3.26
1,9.47686,1.79,5801.8,993.0,4.32
1,2.6158597,1.08,5267.0,1267.0,4.32
1,4.1250429,1.62,6304.0,1608.0,4.11
1,9.6052235,1.09,6137.0,952.0,4.43
1,13.7270395,1.09,5777.0,802.0,4.38035
0,0.6850808,0.380019,3541.0,922.0627729,4.8452
1,1.0914304,1.74942,6154.0,2428.5408709,4.02046
1,7.107934,0.902932,5694.11,885.9071544,4.53108
1,20.5438153,0.902932,5694.11,621.931143,4.53108
1,1.8308782,0.98869,5566.0,1430.8837135,4.44006
1,3.4913952,0.63,3907.0,718.0,4.62346
0,0.5732087,,5780.0,,4.438
1,29.7537451,1.46863,6409.0,777.9510591,4.20097
1,9.1702265,1.46863,6409.0,1151.7002703,4.20097
1,6.2262315,0.53,3691.0,910.0,4.70931
1,2.1555232,0.53,3691.0,944.0,4.70931
1,12.5739572,0.53,3691.0,439.0,4.70931
1,3.9228042,1.3,6193.0,1369.0,4.2858
1,4.1192231,0.632571,3876.0,657.7908482,4.62394
0,5.80322,1.5,5846.0,781.0,4.11
1,28.8745078,0.988898,5773.0,586.7970552,4.46229
1,10.3857602,1.26,6439.0,904.0,4.35142
1,7.0731057,1.41,5656.0,1099.0,4.1408
1,14.4479828,1.95,6669.0,1605.0,4.01
1,3.6985817,0.6692,3948.0,709.1406179,4.59404
1,8.3033493,0.78,4814.0,685.0,4.54519
1,17.6671687,0.69,4813.0,462.0,4.38
1,29.7975205,0.69,4813.0,374.0,4.38
1,12.1623316,0.69,4813.0,638.0,4.38
1,3.9766833,0.69,4813.0,855.0,4.38
1,7.9076222,0.69,4813.0,720.0,4.38
1,19.428419,0.835173,5366.0,582.3179815,4.56253
1,10.9406641,0.61,4324.0,503.0,4.697
1,21.2690422,1.16,5707.0,770.0,4.31886
1,4.2660553,0.32,3281.0,506.0,4.90415
1,22.3417286,1.14,6179.0,598.0,4.3969
1,5.984871,0.424468,3759.0,519.0,4.80439
1,2.5253323,0.410465,3340.0,576.4840036,4.81708
1,3.8776815,0.410465,3340.0,499.6923767,4.81708
1,2.7546548,0.7,4435.0,808.0,4.58929
1,1.8318623,0.768226,4837.0,1144.0968579,4.51662
1,4.4891367,0.561356,3959.0,625.4009463,4.68416
1,9.0447039,0.561356,3959.0,495.1628187,4.68416
1,2.3889051,0.561356,3959.0,771.7556976,4.68416
1,3.6906759,0.31,3469.0,479.0,4.9401
1,7.4507305,0.31,3469.0,329.0,4.9401
1,2.2531062,0.31416,3469.0,567.3025213,4.9401
1,11.3373614,0.768675,4765.0,612.9150641,4.55138
1,37.4685042,1.27,6114.0,1037.0,4.293
1,0.9351891,0.526987,3652.0,952.065635,4.71387
1,32.7135406,0.526987,3652.0,291.1102616,4.71387
1,5.3846239,0.959022,5700.0,1001.7564461,4.48088
1,16.2143217,0.593295,3849.0,404.1671972,4.65688
1,60.1848926,1.27,6499.0,597.0,4.35362
1,2.7830114,0.562607,3756.0,696.3924073,4.68309
1,2.125687,0.707159,4428.0,970.7631647,4.57977
1,5.0097113,0.707159,4428.0,729.4723335,4.57977
1,20.7051499,0.81,5169.0,531.0,4.57
1,18.8500438,0.63,3960.0,435.0,4.62853
0,16.155373,0.271,3270.0,297.2885497,4.98242
0,11.062666,0.254522,3212.0,293.8838939,4.98029
1,11.5922513,1.19407,6311.0,926.7725725,4.37813
1,24.141229,0.94842,6156.0,637.122924,4.55262
1,3.797872,0.472869,3520.0,554.7006125,4.76125
1,47.3860753,0.62,4415.0,248.0,4.69831
1,3.493958,0.9,5203.4,984.0,4.47
1,2.7033942,1.61,6518.0,1790.0,4.15
1,4.3532339,1.59,5914.0,1388.0,4.07
1,7.3377236,1.1,5994.0,1566.0,4.4
1,0.6097554,0.89,5493.0,1599.0,4.52
1,2.8531016,0.52,3703.0,610.0,4.76229
0,1.0924536,1.4487799,6273.0,2235.1877779,4.2
1,3.2122302,1.04,5357.7,1183.0,4.37
1,8.0542207,0.995254,5583.1,877.6725493,4.44
1,,0.995254,5583.1,811.6771905,4.44
1,0.7365463,0.963515,5250.0,1831.2668801,4.42
1,16.7100422,1.09271,5853.7,747.4400609,4.38636
1,10.2405483,0.84,5251.0,760.0,4.54337
1,2.8009915,0.945408,5723.87,1240.8853925,4.49543
1,14.6503935,0.98,5859.45,580.0,4.4776
1,6.5273884,1.32944,6023.0,1149.830319,4.23995
1,1.8817191,0.31,3138.0,606.0,4.91873
1,6.5578513,0.66,4111.0,622.0,4.55528
1,20.708504,0.701202,4111.0,535.9397866,4.55528
1,9.9616347,0.660806,4111.0,551.2319188,4.55528
1,3.2384253,0.660806,4111.0,801.6779386,4.55528
1,15.2321843,0.660806,4111.0,225.1300261,4.55528
1,1.7063264,0.9,4974.0,1091.0,4.44059
1,2.9720774,1.95,6101.12,1848.0,3.92024
1,4.9877056,0.668693,4336.0,697.8376698,4.62012
1,1.8290294,0.668693,4336.0,974.9472494,4.62012
1,18.7559765,0.668693,4336.0,448.7537809,4.62012
1,1.4198659,0.984511,5406.0,1520.4997021,4.42475
1,2.0937563,1.23,6435.69,1014.0,4.3758
1,11.0023133,2.87,6264.0,1120.0,4.25903
0,9.573548,1.83,6505.0,1135.0,4.04
1,8.7046669,1.67,6427.0,1172.0,4.11
0,5.34326,1.26,5776.0,751.0,4.25
1,3.2087149,2.26,5971.4,1287.0,3.77
1,4.1374379,0.802633,5058.0,918.6796864,4.51761
0,9.62517,0.93,6149.0,1007.0,4.57
0,48.4808217,2.47,6153.0,684.0,3.72
1,8.8164887,0.99,5502.5,973.0,4.43
1,55.087,0.87,5175.0,562.0,4.51
1,8.7655468,1.29921,5707.0,992.0587214,4.21803
0,2.7917911,1.16271,6071.0,1435.6065273,4.36
1,2.6438856,0.425432,3456.0,594.0533593,4.8
1,3.6451549,1.05,5922.0,1143.0,4.43
1,1.0376109,1.05,5922.0,1926.0,4.43
1,8.0214735,0.784618,5165.2,737.0887807,4.59
1,0.4378083,0.784618,5165.2,1943.1657306,4.59
1,7.093853,0.956941,5690.0,911.9619079,4.48062
1,0.8353899,2.0701201,6082.0,2917.1103577,3.77654
1,4.1244833,1.26,5634.0,1289.0,4.24009
1,10.6439385,0.55,3815.0,504.0,4.69775
1,16.7961107,0.582436,3859.0,397.8391483,4.66612
1,12.8858629,0.69,4868.61,576.0,4.6604
1,6.2932111,0.69,4868.61,769.0,4.6604
1,4.9246365,1.06,5428.81,1060.0,4.3631
1,24.0510453,0.855433,5232.43,538.7398234,4.52455
1,15.1512051,0.401575,3272.0,308.7009384,4.82521
1,8.1960758,0.401575,3272.0,378.8654659,4.82521
1,0.5019031,0.401575,3272.0,961.1999156,4.82521
1,0.54937,0.74,4612.99,1706.0,4.56172
0,2.1075001,1.59204,6351.66,1896.6316071,4.13453
1,4.6170519,1.11,5797.0,1281.0,4.36164
1,4.5320502,0.805573,4983.0,850.9218562,4.61445
1,1.3273482,1.07,5555.05,1697.0,4.36832
1,3.7130701,0.81,4719.0,762.0,4.49738
1,,0.738692,5059.36,571.1843728,4.62542
1,11.6098182,0.738692,5059.36,623.412155,4.62542
1,48.3320223,0.738692,5059.36,307.5828267,4.62542
0,0.798,1.84,6194.2,1525.0,4.0
1,6.3684627,2.3894999,4971.0,977.8321546,
0,2.555332,2.48,6454.0,2259.0,3.77
0,22.7873,1.16,5845.0,,
1,13.3983724,1.45244,6131.3,957.0695694,4.18
1,5.5115114,1.63332,6236.9,1378.4287279,4.09
0,3.09374,1.47,6610.0,1541.0,4.24
1,1.76918,0.96,5569.0,1780.0,4.32065
1,4.860673,1.4,5778.2,1151.0,4.16
1,9.4893231,0.77,5120.0,708.0,4.6
1,9.6136615,1.71,5637.7,1037.0,3.97
1,38.8135498,0.82,4760.0,486.0,4.49
1,22.8085719,0.82,5182.0,544.0,4.55
1,10.1824299,1.01,5450.0,768.0,4.42
1,4.1419805,1.15614,5418.3,1182.988488,4.31
1,1.467119,0.331472,3297.0,639.3631768,4.89
1,9.0941239,1.56,5759.8,1020.0,4.07
1,6.2895835,1.02,5565.0,930.0,4.41544
0,3.4307565,2.72192,6270.0,2139.9713716,3.61332
0,9.7815625,1.21,6327.16,1079.0,4.37297
1,0.5553244,2.2681701,6864.0,3711.6634241,3.89932
1,4.1508569,0.78,4652.0,837.0,4.52358
1,3.6935997,1.78076,6097.47,1622.8246189,3.99566
1,1.2164402,1.02,5610.0,2139.0,4.42006
1,5.6419598,0.782479,5297.0,843.1141848,4.61016
1,,0.782479,5297.0,672.7171326,4.61016
1,20.3807824,1.61988,6351.0,897.7592727,4.12
0,1.7727505,1.62,6351.0,2058.0,4.12
1,5.8182239,1.99038,5961.28,1453.0357399,3.87842
1,2.1747062,1.2561899,6046.76,1618.6367047,4.28918
1,1.4238067,0.848099,5382.69,1405.3497526,4.55152
0,4.8170684,1.44956,6380.0,1416.8065929,4.24852
1,7.8456075,1.65,6266.0,1442.0,4.08874
1,4.3011975,1.03,5115.16,1027.0,4.34437
1,9.5739531,2.05,6115.0,1208.0,3.87646
0,9.1469122,1.2752,5954.0,999.320223,4.26
1,3.2130578,0.7,4652.87,918.0,4.61265
1,3.6610026,0.943402,5271.0,1066.031538,4.44
1,3.9306746,0.411452,3512.0,523.4432264,4.81618
1,35.4557945,0.83,5076.0,485.0,4.53
1,12.7645811,0.83,5076.0,550.0,4.53
0,5.4809161,1.62,5923.0,1507.0,4.05
1,9.862756,1.14,5595.0,942.0,4.32
1,0.9414525,1.35,6400.0,2251.0,4.36583
1,7.39143,1.14,5224.6,774.0,4.28
1,6.0179742,0.76,4567.0,562.0,4.53
1,2.3601883,0.9,5356.0,1321.0,4.49
1,1.2436239,0.84,4968.8,1272.0,4.5
1,2.5267353,0.871731,4836.0,1089.5431103,4.45
1,1.3641482,1.08,5347.0,1505.0,4.33
0,197.0336254,1.0,5616.4,316.0,4.44
1,0.7759895,2.26,7218.0,2359.0,3.94
1,2.0912089,0.77,4220.9,933.0,4.49
1,63.4839358,1.4,6415.0,615.0,4.26
1,35.6134391,0.71,4628.53,505.0,4.32239
1,7.7897726,0.71,4628.53,966.0,4.32239
1,1.0662082,0.93,5668.0,1515.0,4.51
1,742.5142746,1.06113,5490.0,466.0296958,4.45
1,5.6442112,1.63591,6310.0,1379.0312841,4.1
0,1.42611,1.32,6404.0,2877.0,4.31
1,1.6453265,1.32,6023.0,1818.0,4.25
1,1.2239134,1.92,6618.5,1509.0,3.99
1,2.1863095,1.92153,6728.0,2134.7771952,4.03
0,18.10671,1.65,6615.0,1047.0,4.14
1,8.8263579,1.56043,6016.0,1126.900714,4.1
1,1.6024387,1.39294,5435.9,1858.5229504,4.2
1,0.5125807,1.55195,6725.0,3117.5523161,4.19532
1,2.7633917,1.43103,6511.0,1666.9054026,4.25
0,3.40612,1.67,5955.3,1560.0,4.06
1,2.2349708,1.57,6305.2,,
1,24.9341884,0.97,5699.0,672.0,4.47
1,900.1930987,0.971675,5699.0,183.0091807,4.47
1,7.0056805,0.971675,5699.0,923.4952393,4.47
1,17.8683999,1.63559,7013.0,1006.6890424,4.2
1,11.3091849,1.25,5817.0,631.0,4.27
1,6.4827647,1.73025,6748.0,1412.5995193,4.12
0,3.801591,1.01,6051.0,1242.0,4.48
1,3.2351013,1.06446,5976.0,1293.8496408,4.43
1,13.7045951,1.49611,6531.0,1001.2767573,4.22
1,1.1619531,1.66089,6340.3,2358.2580075,4.18
1,1.7263781,0.556058,3631.4,667.2699818,4.69
0,1.1203828,1.47,6564.4,2267.0,4.26
1,3.0898836,1.63132,8828.7,2248.1874488,4.39
1,4.5063838,0.493576,3477.0,524.924579,4.74303
1,6.7822781,0.882285,5225.0,833.6239348,4.5
1,6.5440665,1.76,6232.0,1176.0,4.03
1,2.5128483,0.924044,5744.0,1274.3892523,4.51952
